Company,TypeName,Inches,Ram,OpSys,Weight,Price,TouchScreen,IPS,HD_4K,CPU_Brand,GPU_Brand,Memory_Type,CPU_Frequency,Length,Width,PPI
Lenovo,2 in 1 Convertible,13.9,16,Windows 10,0.8754687373538999,11.624786287779711,1,1,1,Intel,Intel,SSD,1.8,3840.0,2160.0,5.761941503924522
Dell,Ultrabook,13.3,8,Windows 10,0.7884573603642702,11.340119926907802,0,0,1,Intel,Intel,SSD,1.8,1920.0,1080.0,5.115788496573994
Lenovo,Gaming,15.6,16,Windows 10,1.2237754316221157,11.004665214485216,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
HP,Notebook,14.0,2,Windows 10,0.8919980393051105,9.606840077363517,0,0,0,Intel,Intel,Flash Storage,1.6,1366.0,768.0,4.726814234417343
Dell,Ultrabook,15.6,16,Windows 10,1.0577902941478545,11.358294272381869,0,0,1,Intel,Intel,SSD,1.9,1920.0,1080.0,4.9573188885088015
Asus,2 in 1 Convertible,11.6,4,Windows 10,0.9162907318741551,9.902537101000133,1,0,0,Intel,Intel,Flash Storage,1.1,1366.0,768.0,4.913347375266901
Dell,Ultrabook,15.6,8,Windows 10,1.0647107369924282,10.472364324869146,0,0,1,Intel,AMD,HDD,1.6,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,16,Windows 10,1.1184149159642893,11.590089611405006,1,0,1,Intel,Nvidia,SSD,2.8,3840.0,2160.0,5.646943996094081
HP,Notebook,15.6,8,Windows 10,1.0438040521731147,11.148767161842734,0,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,4.9573188885088015
MSI,Gaming,17.3,8,Windows 10,1.308332819650179,11.226209858672876,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
HP,Workstation,15.6,8,Windows 10,1.2809338454620642,11.43621746829565,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Toshiba,Notebook,15.6,16,Windows 10,1.2237754316221157,11.221942483842241,0,1,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Windows 10,1.1052568313867783,10.853803833731272,0,0,1,Intel,AMD,Hybrid,1.8,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,4,No OS,1.1631508098056809,9.750139803606897,0,0,0,Intel,Intel,HDD,1.1,1366.0,768.0,4.6196120963719745
Dell,Gaming,15.6,8,Windows 10,1.2947271675944,10.882334592260529,0,0,1,Intel,Nvidia,HDD,2.5,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Windows 10,1.2119409739751128,10.298823991756509,1,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.6196120963719745
Dell,Notebook,14.0,8,Windows 10,0.8586616190375187,11.23890379622848,0,0,1,Intel,Intel,SSD,2.6,1920.0,1080.0,5.064811007262561
HP,Notebook,15.6,4,Windows 10,1.0508216248317612,10.060103191853011,0,0,0,Intel,Intel,HDD,2.0,1366.0,768.0,4.6196120963719745
Asus,Notebook,14.0,8,Windows 10,1.0986122886681098,10.82676581465962,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
Lenovo,Notebook,17.3,6,Windows 10,1.33500106673234,10.55344848760242,0,0,0,Intel,Nvidia,Hybrid,2.5,1600.0,900.0,4.673884932133573
HP,Notebook,15.6,8,Windows 10,1.0508216248317612,10.435494852273417,0,0,1,Intel,Intel,HDD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,8,No OS,1.1631508098056809,10.188204734039374,0,0,0,Intel,Nvidia,SSD,2.0,1366.0,768.0,4.6196120963719745
HP,Notebook,15.6,8,Windows 10,1.1118575154181303,9.939188617449547,0,0,0,Intel,Intel,HDD,1.6,1366.0,768.0,4.6196120963719745
Dell,Notebook,17.3,8,Windows 10,1.33500106673234,10.964913590461473,0,0,1,Intel,AMD,Hybrid,1.6,1920.0,1080.0,4.854649288865456
Lenovo,Gaming,15.6,8,No OS,1.2237754316221157,10.671383142982906,0,1,1,Intel,Nvidia,Hybrid,2.5,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Windows 10,1.2029723039923526,10.776864937870439,0,0,1,Intel,AMD,SSD,2.7,1920.0,1080.0,4.9573188885088015
HP,Ultrabook,14.0,8,Windows 10,0.8586616190375187,11.442942818102907,0,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.064811007262561
Asus,2 in 1 Convertible,15.6,12,Windows 10,1.1817271953786161,10.977734058532482,1,0,1,Intel,Nvidia,Hybrid,2.7,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,4,Windows 10,1.1314021114911006,10.030044429673623,0,0,0,AMD,AMD,SSD,3.0,1366.0,768.0,4.6196120963719745
Asus,Gaming,17.3,16,Windows 10,1.4469189829363254,11.671327551888611,0,1,1,AMD,AMD,Hybrid,3.0,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,17.3,4,Windows 10,1.2809338454620642,10.16796189691066,0,0,0,AMD,AMD,SSD,2.2,1600.0,900.0,4.673884932133573
Dell,2 in 1 Convertible,13.3,8,Windows 10,0.9631743177730056,10.742937256552272,1,0,1,Intel,Intel,SSD,1.8,1920.0,1080.0,5.115788496573994
HP,Notebook,15.6,4,Windows 10,1.068153081183401,10.167941447588701,0,0,1,AMD,AMD,SSD,3.0,1920.0,1080.0,4.9573188885088015
Lenovo,Netbook,11.6,4,Windows 10,0.9516578757114464,10.29095296708588,0,1,0,Intel,Intel,SSD,1.1,1366.0,768.0,4.913347375266901
Dell,Notebook,15.6,4,Windows 10,1.0296194171811583,9.708963041637261,0,0,0,Intel,Intel,HDD,1.6,1366.0,768.0,4.6196120963719745
Asus,Notebook,14.0,4,Windows 10,0.9162907318741551,9.63161845996438,0,0,0,Intel,Intel,Flash Storage,1.1,1366.0,768.0,4.726814234417343
Acer,Notebook,15.6,8,Linux,1.2237754316221157,10.71610257089814,0,0,1,Intel,Nvidia,HDD,2.8,1920.0,1080.0,4.9573188885088015
HP,Gaming,17.3,8,Windows 10,1.4701758451005928,11.058125354295145,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,15.6,4,No OS,1.0473189942805592,9.975784027776756,0,0,1,Intel,Intel,SSD,2.0,1920.0,1080.0,4.9573188885088015
Asus,Gaming,15.6,8,Windows 10,1.1939224684724346,11.387128654624775,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,14.0,8,Windows 10,0.9162907318741551,10.977734058532482,0,1,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,5.064811007262561
Asus,Ultrabook,13.3,16,Windows 10,0.7419373447293773,11.442314055786095,1,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.115788496573994
Lenovo,Ultrabook,14.0,8,Windows 10,0.7561219797213337,11.708376781321808,0,1,0,Intel,Intel,SSD,2.7,2560.0,1440.0,5.350913056059403
Lenovo,Notebook,13.3,4,Windows 10,0.9162907318741551,10.283693654349953,0,1,1,Intel,Intel,SSD,2.4,1920.0,1080.0,5.115788496573994
Dell,Workstation,15.6,8,Windows 10,1.172482137234565,11.197410561265002,0,0,1,Intel,AMD,HDD,2.6,1920.0,1080.0,4.9573188885088015
Dell,Workstation,15.6,8,Windows 10,1.0986122886681098,11.641791742848616,0,1,1,Intel,Nvidia,SSD,2.7,1920.0,1080.0,4.9573188885088015
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,0.883767540168595,11.803208053148005,1,0,0,Intel,Intel,SSD,2.7,2560.0,1440.0,5.350913056059403
Asus,Gaming,17.3,8,Windows 10,1.3862943611198906,10.921593081430734,0,0,1,Intel,Nvidia,HDD,2.8,1920.0,1080.0,4.854649288865456
Asus,Gaming,17.3,16,Windows 10,1.3862943611198906,11.347690851338031,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Acer,Notebook,15.6,12,Windows 10,1.1631508098056809,10.518045621772615,0,1,0,Intel,Nvidia,HDD,1.6,1366.0,768.0,4.6196120963719745
MSI,Gaming,17.3,8,Windows 10,1.308332819650179,11.182693795440782,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.854649288865456
Dell,Notebook,15.6,8,Linux,1.2029723039923526,10.633429274704698,0,0,1,Intel,AMD,SSD,2.7,1920.0,1080.0,4.9573188885088015
HP,Ultrabook,15.6,4,Windows 10,1.068153081183401,10.188204734039374,0,0,1,AMD,AMD,SSD,3.0,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,8,Windows 10,1.1314021114911006,11.089987951528633,0,1,1,Intel,AMD,SSD,1.8,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,14.0,8,Windows 10,1.0647107369924282,10.819330984386541,0,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
Dell,Workstation,15.6,8,Windows 10,1.0224509277025458,11.881009595905924,1,0,1,Intel,Nvidia,SSD,2.8,3840.0,2160.0,5.646943996094081
Lenovo,Ultrabook,14.0,16,Windows 10,0.7561219797213337,11.848404351239447,0,1,0,Intel,Intel,SSD,2.7,2560.0,1440.0,5.350913056059403
Lenovo,Notebook,15.6,4,Windows 10,1.1631508098056809,9.699207462149198,0,0,0,Intel,Intel,HDD,1.1,1366.0,768.0,4.6196120963719745
Asus,Gaming,17.3,16,Windows 10,1.3609765531356006,11.307942507277987,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,15.6,8,Windows 10,1.1314021114911006,11.018300564589259,0,1,1,Intel,AMD,Hybrid,1.6,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,8,Linux,1.252762968495368,10.754367276099781,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
MSI,Gaming,17.3,16,Windows 10,1.33500106673234,11.693810323540696,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Asus,Ultrabook,14.0,8,Windows 10,0.7419373447293773,11.51086774932477,0,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.064811007262561
Toshiba,Ultrabook,13.3,16,Windows 10,0.7884573603642702,11.44122707973651,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
Dell,Ultrabook,14.0,8,Windows 10,0.8586616190375187,11.402121270453206,0,0,1,Intel,Intel,SSD,2.8,1920.0,1080.0,5.064811007262561
Lenovo,Notebook,15.6,4,Windows 10,1.1631508098056809,9.989322070632241,0,0,1,Intel,Intel,HDD,2.0,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,11.6,2,Windows 10,0.7654678421395714,9.694129542502065,0,0,0,Intel,Intel,Flash Storage,1.1,1366.0,768.0,4.913347375266901
Lenovo,Workstation,15.6,8,Windows 10,1.3001916620664788,11.538252022916238,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Lenovo,Ultrabook,14.0,8,Windows 10,0.9932517730102833,11.547559135248338,0,1,1,Intel,Nvidia,SSD,2.8,2560.0,1440.0,5.350913056059403
HP,Notebook,15.6,4,Windows 10,1.1314021114911006,10.126203812574422,0,0,1,Intel,AMD,HDD,2.0,1920.0,1080.0,4.9573188885088015
Acer,2 in 1 Convertible,13.3,8,Windows 10,0.9555114450274363,10.646363808731104,1,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
Asus,2 in 1 Convertible,13.3,8,Windows 10,0.8197798314933114,10.808612983780158,1,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
Dell,Notebook,15.6,4,Linux,1.1939224684724346,10.370687003747133,0,0,1,Intel,AMD,SSD,2.5,1920.0,1080.0,4.9573188885088015
Dell,Notebook,13.3,4,Windows 10,0.9745596399981308,10.510829537468052,0,0,0,Intel,Intel,SSD,2.0,1366.0,768.0,4.777664699022989
HP,Ultrabook,14.0,8,Windows 10,0.8878912573524571,11.288793925756666,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
Dell,Notebook,15.6,8,Windows 10,1.144222799920162,10.267072328504518,0,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.6196120963719745
Lenovo,Ultrabook,14.0,8,Windows 10,1.0116009116784799,11.078388532907343,0,1,1,Intel,AMD,SSD,1.8,1920.0,1080.0,5.064811007262561
Lenovo,2 in 1 Convertible,15.6,16,Windows 10,1.0986122886681098,11.524653620496773,1,1,1,Intel,Nvidia,SSD,2.8,3840.0,2160.0,5.646943996094081
Chuwi,Notebook,12.3,6,Windows 10,0.8754687373538999,10.082625714367484,0,1,0,Intel,Intel,Flash Storage,1.1,2736.0,1824.0,5.592249004846925
HP,Notebook,15.6,8,Windows 10,1.1969481893889715,11.23890379622848,0,0,1,Intel,Intel,SSD,2.9,1920.0,1080.0,4.9573188885088015
Asus,Notebook,15.6,8,Linux,1.1939224684724346,10.367509577604206,0,0,1,Intel,Nvidia,HDD,2.4,1920.0,1080.0,4.9573188885088015
Dell,Gaming,17.3,16,Windows 10,1.6900958154515549,11.91258522125164,0,1,0,Intel,Nvidia,Hybrid,2.9,2560.0,1440.0,5.14038144505599
Dell,Gaming,15.6,8,Windows 10,1.2864740258376797,11.030890063374128,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Windows 10,1.1052568313867783,11.016464046926865,0,0,1,Intel,AMD,Hybrid,1.8,1920.0,1080.0,4.9573188885088015
Dell,Ultrabook,14.0,8,Linux,0.9555114450274363,10.977734058532482,0,0,1,Intel,Intel,SSD,2.8,1920.0,1080.0,5.064811007262561
HP,Gaming,17.3,12,Windows 10,1.4701758451005928,11.57597274976738,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Mediacom,2 in 1 Convertible,11.6,4,Windows 10,0.7701082216960736,9.676067369454655,1,1,1,Intel,Intel,SSD,1.1,1920.0,1080.0,5.251780063034041
Samsung,Netbook,11.6,4,Chrome OS,0.7654678421395714,9.570342175774599,0,0,0,Intel,Intel,Flash Storage,1.6,1366.0,768.0,4.913347375266901
Lenovo,Notebook,13.3,8,Windows 10,0.8754687373538999,10.893285218834153,0,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.115788496573994
Lenovo,Notebook,14.0,4,Windows 10,0.9932517730102833,10.370853957360486,0,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.064811007262561
Lenovo,Workstation,15.6,16,Windows 10,1.1939224684724346,11.777369104499687,0,1,1,Intel,Nvidia,SSD,2.8,3840.0,2160.0,5.646943996094081
Lenovo,Notebook,15.6,16,Windows 10,1.252762968495368,11.779003747004984,0,0,1,Intel,Nvidia,SSD,2.9,1920.0,1080.0,4.9573188885088015
Asus,Gaming,17.3,8,Windows 10,1.4350845252893227,11.4110101190053,0,0,1,AMD,AMD,Hybrid,3.2,1920.0,1080.0,4.854649288865456
HP,Notebook,15.6,4,Windows 10,1.1314021114911006,9.824939893387057,0,0,0,Intel,Intel,HDD,1.6,1366.0,768.0,4.6196120963719745
Google,Ultrabook,12.3,16,Chrome OS,0.7419373447293773,11.671327551888611,1,0,0,Intel,Intel,SSD,1.3,2400.0,1600.0,5.461742335596244
Lenovo,Ultrabook,14.0,24,Windows 10,0.8415671856782186,11.751264655532276,0,0,0,Intel,Intel,SSD,2.7,2560.0,1440.0,5.350913056059403
Asus,Notebook,15.6,4,Linux,1.0986122886681098,10.301744074438556,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,17.3,8,Windows 10,1.33500106673234,10.227501072075105,0,0,0,AMD,AMD,HDD,2.5,1600.0,900.0,4.673884932133573
Dell,Notebook,15.6,4,Windows 10,1.1631508098056809,10.594325067871669,0,0,1,Intel,AMD,SSD,1.6,1920.0,1080.0,4.9573188885088015
Lenovo,Ultrabook,12.5,8,Windows 10,0.8586616190375187,11.240304338273628,0,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.177462845242346
Lenovo,Notebook,15.6,4,Windows 10,1.1631508098056809,9.830686725695612,0,0,1,Intel,Intel,SSD,1.1,1920.0,1080.0,4.9573188885088015
HP,Gaming,15.6,8,Windows 10,1.1631508098056809,10.977734058532482,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Dell,Notebook,14.0,8,Windows 10,0.9707789171582247,11.04799884586991,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,5.064811007262561
Acer,Notebook,15.6,4,Linux,1.2237754316221157,10.066460798816403,0,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.6196120963719745
Dell,Workstation,15.6,8,Windows 10,1.172482137234565,11.572966763745677,0,0,1,Intel,Nvidia,HDD,3.0,1920.0,1080.0,4.9573188885088015
MSI,Gaming,15.6,8,Windows 10,1.1631508098056809,10.910696783979338,0,0,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
Microsoft,Ultrabook,13.5,16,Windows 10 S,0.8109302162163288,11.834595255385269,1,0,0,Intel,Intel,SSD,2.5,2256.0,1504.0,5.307487987253548
HP,Notebook,15.6,8,Windows 10,1.068153081183401,10.354019074857808,0,0,0,Intel,Intel,SSD,2.5,1366.0,768.0,4.6196120963719745
Dell,Workstation,15.6,16,Windows 10,1.1537315878891892,11.563894206696261,0,1,1,Intel,Nvidia,SSD,2.7,1920.0,1080.0,4.9573188885088015
HP,Workstation,15.6,8,Windows 10,1.1969481893889715,11.311207243266212,0,1,1,Intel,Intel,SSD,2.9,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,14.0,8,Windows 10,0.9745596399981308,11.17972427264563,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
Dell,Notebook,15.6,8,Windows 10,1.2119409739751128,10.862111839946362,0,0,1,Intel,AMD,Hybrid,1.8,1920.0,1080.0,4.9573188885088015
Dell,2 in 1 Convertible,11.6,4,Windows 10,0.9042181506398859,10.147300806108744,1,0,0,Intel,Intel,HDD,1.6,1366.0,768.0,4.913347375266901
Dell,Notebook,17.3,8,Windows 10,1.6900958154515549,11.5992121460979,0,1,1,Intel,Nvidia,HDD,2.7,1920.0,1080.0,4.854649288865456
Microsoft,Ultrabook,13.5,4,Windows 10 S,0.8118187102774439,10.87227433519628,1,0,0,Intel,Intel,SSD,2.2,2256.0,1504.0,5.307487987253548
Microsoft,Ultrabook,13.5,8,Windows 10 S,0.8109302162163288,11.470557693018055,1,0,0,Intel,Intel,SSD,2.5,2256.0,1504.0,5.307487987253548
HP,Notebook,17.3,8,Windows 10,1.252762968495368,10.436902270731546,0,0,0,Intel,Intel,SSD,2.0,1600.0,900.0,4.673884932133573
Acer,Notebook,15.6,4,Windows 10,1.172482137234565,10.274544773906094,0,0,1,Intel,Nvidia,HDD,2.0,1920.0,1080.0,4.9573188885088015
Acer,Netbook,11.6,4,Windows 10,0.8754687373538999,10.0509502029849,0,0,0,Intel,Intel,SSD,1.6,1366.0,768.0,4.913347375266901
Asus,Notebook,15.6,8,Windows 10,1.2149127443642704,10.594325067871669,0,0,1,Intel,Intel,HDD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,14.0,8,No OS,0.9162907318741551,10.65894546204638,0,1,1,Intel,AMD,SSD,2.7,1920.0,1080.0,5.064811007262561
Lenovo,Notebook,15.6,8,Windows 10,1.3001916620664788,11.620489351422806,0,0,1,Intel,Nvidia,SSD,2.9,1920.0,1080.0,4.9573188885088015
Asus,Notebook,15.6,4,Windows 10,1.0986122886681098,9.692650465103508,0,0,0,Intel,Intel,HDD,1.1,1366.0,768.0,4.6196120963719745
Acer,Notebook,15.6,4,Windows 10,1.1631508098056809,10.126203812574422,0,0,0,Intel,Nvidia,HDD,2.0,1366.0,768.0,4.6196120963719745
Dell,Notebook,15.6,8,Windows 10,1.1052568313867783,10.607587531607622,0,0,1,Intel,AMD,HDD,1.6,1920.0,1080.0,4.9573188885088015
HP,Gaming,17.3,12,Windows 10,1.5644405465033646,11.413367194793471,0,1,1,Intel,Nvidia,HDD,2.8,1920.0,1080.0,4.854649288865456
Lenovo,Ultrabook,14.0,12,Windows 10,0.8754687373538999,11.502827047152728,0,1,1,Intel,Intel,SSD,2.6,2560.0,1440.0,5.350913056059403
HP,2 in 1 Convertible,13.3,8,Windows 10,0.8285518175661483,11.57597274976738,1,1,1,Intel,Intel,SSD,1.8,3840.0,2160.0,5.805930544237805
HP,Notebook,15.6,8,Windows 10,1.0647107369924282,11.02656673726564,0,0,1,Intel,AMD,HDD,2.5,1920.0,1080.0,4.9573188885088015
Google,Ultrabook,12.3,8,Chrome OS,0.7419373447293773,11.126277204319269,1,0,0,Intel,Intel,SSD,1.2,2400.0,1600.0,5.461742335596244
Dell,Ultrabook,13.3,8,Windows 10,0.883767540168595,11.494096996627102,1,0,1,Intel,Intel,SSD,1.6,1920.0,1080.0,5.115788496573994
Asus,Notebook,15.6,12,Windows 10,1.1184149159642893,11.14492549142712,0,1,1,Intel,Intel,Hybrid,2.6,3840.0,2160.0,5.646943996094081
Dell,Notebook,14.0,8,Windows 10,1.0260415958332743,10.582236575309748,0,0,0,Intel,Intel,SSD,2.3,1366.0,768.0,4.726814234417343
Dell,Workstation,15.6,8,Windows 10,1.0224509277025458,11.76212062696966,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,14.0,8,Windows 10,0.9932517730102833,11.193751624635278,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
Dell,Notebook,15.6,8,Windows 10,1.1631508098056809,10.490301522301456,0,0,1,Intel,AMD,HDD,1.6,1920.0,1080.0,4.9573188885088015
Toshiba,Notebook,13.3,8,Windows 10,0.7178397931503169,11.397348045153949,0,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
Dell,Notebook,15.6,8,Windows 10,1.1505720275988207,11.116028941464197,0,1,1,Intel,Nvidia,SSD,1.8,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,4,Windows 10,1.1568811967920856,10.349936178119012,0,0,0,Intel,Intel,HDD,2.4,1366.0,768.0,4.6196120963719745
HP,Notebook,13.3,4,Windows 10,0.9122827104766162,10.563136893021344,0,1,1,Intel,Intel,SSD,1.6,1920.0,1080.0,5.115788496573994
Chuwi,Notebook,15.6,4,Windows 10,1.0612565021243408,9.492687639628008,0,0,1,Intel,Intel,Flash Storage,1.44,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,4,Windows 10,1.1939224684724346,10.312419975886602,0,0,0,Intel,Intel,SSD,2.0,1366.0,768.0,4.6196120963719745
Lenovo,Notebook,14.0,8,Windows 10,1.0116009116784799,10.9311715265263,0,1,1,Intel,Intel,SSD,1.6,1920.0,1080.0,5.064811007262561
Dell,Workstation,15.6,16,Windows 10,1.1537315878891892,11.732620195934564,0,1,1,Intel,Nvidia,SSD,2.7,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,16,Windows 10,1.1184149159642893,11.524653620496773,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Lenovo,Ultrabook,12.5,16,Windows 10,0.8586616190375187,11.470001679901523,0,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.177462845242346
Asus,Ultrabook,12.5,16,Windows 10,0.6471032420585385,11.551155302753232,0,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.177462845242346
Lenovo,Notebook,15.6,8,Windows 10,1.1939224684724346,10.895253540833279,0,1,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
Toshiba,Ultrabook,13.3,32,Windows 10,0.7178397931503169,11.91258522125164,1,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.115788496573994
Asus,Gaming,15.6,8,Windows 10,1.095273387402595,11.183434800359647,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,8,Windows 10,1.1631508098056809,10.336895919115271,0,0,0,AMD,AMD,HDD,2.5,1366.0,768.0,4.6196120963719745
Asus,Gaming,17.3,24,Windows 10,1.673351238177753,11.121560284041063,1,1,1,Intel,Nvidia,Hybrid,2.6,1920.0,1080.0,4.854649288865456
Lenovo,Ultrabook,12.5,8,Windows 10,0.832909122935104,10.977734058532482,0,1,0,Intel,Intel,SSD,2.3,1366.0,768.0,4.839193758526338
Lenovo,Notebook,15.6,8,Windows 10,1.1537315878891892,10.776753699300672,0,0,1,Intel,Intel,SSD,1.8,1920.0,1080.0,4.9573188885088015
HP,Notebook,14.0,8,Windows 10,0.9082585601768908,11.442371232335963,0,0,1,Intel,Intel,SSD,2.8,1920.0,1080.0,5.064811007262561
Lenovo,Notebook,13.3,8,Windows 10,0.8754687373538999,10.830989602063529,0,1,1,Intel,Intel,SSD,2.4,1920.0,1080.0,5.115788496573994
Lenovo,Notebook,15.6,8,Windows 10,1.1939224684724346,10.790124525660513,0,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Asus,Netbook,11.6,4,Windows 10 S,0.7884573603642702,9.804561844579837,0,0,0,Intel,Intel,Flash Storage,1.1,1366.0,768.0,4.913347375266901
HP,Notebook,15.6,8,Windows 10,1.068153081183401,10.403680464840251,0,0,0,Intel,AMD,SSD,2.5,1366.0,768.0,4.6196120963719745
Lenovo,2 in 1 Convertible,13.9,8,Windows 10,0.8754687373538999,11.352706476813816,1,1,1,Intel,Intel,SSD,1.6,1920.0,1080.0,5.071934387835933
Lenovo,Notebook,14.0,4,Windows 10,1.1314021114911006,9.676067369454655,0,0,0,Intel,Intel,HDD,1.1,1366.0,768.0,4.726814234417343
Lenovo,Netbook,11.6,4,Chrome OS,0.8109302162163288,9.55536167525287,0,0,0,Intel,Intel,SSD,1.6,1366.0,768.0,4.913347375266901
Lenovo,Notebook,13.3,8,Windows 10,0.8919980393051105,10.830989602063529,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
Asus,Notebook,15.6,8,Windows 10,1.0986122886681098,11.085455823148253,0,0,1,Intel,Intel,Hybrid,2.7,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,4,Windows 10,1.1631508098056809,10.393956579593214,0,1,1,Intel,Nvidia,HDD,1.6,1920.0,1080.0,4.9573188885088015
HP,Ultrabook,13.3,8,Windows 10,0.8501509293696101,11.163232376768585,0,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.115788496573994
Lenovo,Gaming,15.6,8,No OS,1.2237754316221157,11.022224638820209,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Dell,Ultrabook,13.3,8,Windows 10,0.8285518175661483,10.776864937870439,1,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
Acer,Notebook,15.6,4,Windows 10,1.1631508098056809,10.435494852273417,0,0,1,Intel,Nvidia,HDD,2.7,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Windows 10,1.1568811967920856,10.704212089745168,0,0,1,Intel,Intel,HDD,2.5,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,16,Windows 10,1.1631508098056809,11.08155941273309,0,0,1,Intel,AMD,Hybrid,1.8,1920.0,1080.0,4.9573188885088015
Xiaomi,Notebook,15.6,16,No OS,1.0818051703517284,11.219766233564348,0,1,1,Intel,Nvidia,SSD,1.8,1920.0,1080.0,4.9573188885088015
Asus,Netbook,11.6,2,Windows 10,0.7419373447293773,9.476895841062142,0,0,0,Intel,Intel,Flash Storage,1.1,1366.0,768.0,4.913347375266901
