Company,TypeName,Ram,OpSys,Weight,CPU,HDD,SSD,GPU,TouchScreen,IPS,PPI
HP,2 in 1 Convertible,8,Windows,1.48,Intel Core i7,,256,Intel,1,0,220.84282406840083
HP,Notebook,4,Windows,1.95,Intel Core i5,,128,Intel,0,0,157.3505121487356
Lenovo,Notebook,4,Other,2.8,Intel Core i3,0,,Intel,0,0,127.33567457123111
Toshiba,Notebook,8,Windows,2.0,Intel Core i5,0,,Intel,0,1,141.21199808219862
MSI,Gaming,16,Windows,2.43,Intel Core i7,2000,512,Nvidia,0,1,254.67134914246222
Lenovo,Notebook,6,Windows,2.2,AMD,,256,AMD,0,0,141.21199808219862
Asus,Notebook,4,Windows,2.0,Intel Core i5,,256,Intel,0,0,100.45466986113651
Acer,Notebook,8,Windows,2.4,AMD,1000,,AMD,0,0,100.45466986113651
Lenovo,Gaming,8,Windows,2.5,Intel Core i5,,256,Nvidia,0,1,141.21199808219862
Toshiba,Notebook,4,Windows,1.47,Intel Core i5,,128,Intel,0,1,157.3505121487356
Lenovo,Notebook,6,Windows,2.8,Intel Core i5,1000,128,Nvidia,0,0,106.11306214269258
Dell,Gaming,8,Windows,2.56,Intel Core i5,,256,Nvidia,0,0,141.21199808219862
HP,Notebook,16,Windows,1.49,Intel Core i7,,512,Intel,0,0,165.6321180513006
HP,Notebook,8,Windows,1.84,Intel Core i5,,256,Intel,0,0,141.21199808219862
HP,Ultrabook,8,Windows,1.54,Intel Core i7,,256,Intel,0,0,157.3505121487356
Lenovo,Notebook,8,Other,2.2,Intel Core i7,1000,,Nvidia,0,0,141.21199808219862
Lenovo,2 in 1 Convertible,16,Windows,1.42,Intel Core i7,,1000,Intel,1,0,209.8006828649808
HP,Notebook,8,Windows,2.1,Intel Core i5,,256,Nvidia,0,0,141.21199808219862
HP,Notebook,8,Windows,2.04,Intel Core i5,1000,128,Nvidia,0,1,141.21199808219862
Asus,Notebook,8,Windows,2.0,Other Intel Processor,1000,,Intel,0,0,100.45466986113651
Dell,Notebook,4,Windows,1.65,Intel Core i3,0,,Intel,0,0,117.82653006268643
Dell,Gaming,32,Windows,4.36,Intel Core i7,1000,1000,Nvidia,0,0,254.67134914246222
Asus,Notebook,8,Windows,1.4,Intel Core i5,,256,Intel,0,0,157.3505121487356
Dell,Notebook,8,Windows,1.6,Intel Core i5,,256,Intel,0,0,157.3505121487356
Asus,Ultrabook,8,Windows,1.1,Intel Core i5,,256,Intel,0,0,157.3505121487356
HP,Notebook,6,Windows,1.58,Intel Core i5,,256,Nvidia,0,1,157.3505121487356
Lenovo,Ultrabook,4,Windows,1.7,Intel Core i5,,1,Intel,0,0,157.3505121487356
Dell,2 in 1 Convertible,16,Windows,1.22,Intel Core i7,,256,Intel,1,0,165.6321180513006
Lenovo,2 in 1 Convertible,8,Windows,1.37,Intel Core i7,,512,Intel,1,1,158.48253022174808
HP,Notebook,8,Windows,2.31,Intel Core i7,,256,Intel,0,0,141.21199808219862
HP,Ultrabook,4,Windows,1.26,Intel Core i5,,256,Intel,0,0,125.36742798669837
Dell,Notebook,8,Windows,1.62,Intel Core i5,1000,,Intel,1,0,165.6321180513006
Lenovo,2 in 1 Convertible,8,Windows,1.37,Intel Core i5,,512,Intel,1,1,165.6321180513006
HP,Notebook,8,Windows,2.5,Intel Core i5,1000,128,Nvidia,0,0,127.33567457123111
Dell,Notebook,8,Windows,1.6,Intel Core i5,,128,Intel,0,0,157.3505121487356
HP,Notebook,8,Windows,1.48,Intel Core i7,,1000,Intel,0,0,157.3505121487356
HP,Notebook,6,Windows,2.1,AMD,1000,,AMD,0,0,141.21199808219862
HP,Notebook,8,Windows,1.96,Intel Core i5,,256,Intel,0,0,141.21199808219862
HP,Notebook,8,Windows,1.86,Intel Core i5,,256,Intel,0,0,141.21199808219862
MSI,Gaming,16,Windows,1.8,Intel Core i7,2000,256,Nvidia,0,0,282.42399616439724
Toshiba,Notebook,8,Windows,2.2,Intel Core i7,0,,Nvidia,0,0,100.45466986113651
Dell,Notebook,6,Windows,2.3,Intel Core i3,1000,,Intel,0,0,100.45466986113651
Acer,Notebook,4,Windows,2.23,Intel Core i5,1000,,Nvidia,0,0,141.21199808219862
MSI,Gaming,16,Windows,2.8,Intel Core i7,1000,256,Nvidia,0,0,127.33567457123111
Dell,Notebook,4,Other,2.25,Intel Core i3,1000,,Intel,0,0,100.45466986113651
Lenovo,Workstation,8,Windows,2.67,Intel Core i7,,512,Nvidia,0,0,141.21199808219862
Razer,Gaming,32,Windows,3.49,Intel Core i7,,512,Nvidia,1,0,254.67134914246222
Lenovo,Notebook,6,Windows,2.2,Intel Core i7,,256,Nvidia,0,0,141.21199808219862
Asus,Gaming,24,Windows,2.24,Intel Core i7,,512,Nvidia,0,0,141.21199808219862
Dell,2 in 1 Convertible,12,Windows,2.77,Intel Core i5,1000,,Nvidia,1,0,127.33567457123111
Asus,Gaming,8,Windows,3.0,Intel Core i7,1000,,Nvidia,0,0,127.33567457123111
Dell,Notebook,8,Other,2.2,Intel Core i5,,256,AMD,0,0,141.21199808219862
Acer,Notebook,4,Windows,3.0,Intel Core i3,1000,,Nvidia,0,1,127.33567457123111
Dell,Gaming,8,Windows,2.65,Intel Core i5,1000,,Nvidia,0,0,141.21199808219862
Lenovo,Ultrabook,8,Windows,1.32,Intel Core i5,,256,Intel,0,1,157.3505121487356
Lenovo,Notebook,4,Other,2.2,Intel Core i3,,256,Intel,0,0,141.21199808219862
Dell,Notebook,4,Windows,2.18,Intel Core i3,1000,,AMD,0,0,100.45466986113651
HP,Workstation,8,Windows,3.0,Intel Core i7,1000,,AMD,0,1,127.33567457123111
HP,Notebook,8,Windows,2.5,Intel Core i5,1000,,Nvidia,0,1,127.33567457123111
HP,2 in 1 Convertible,8,Windows,1.26,Intel Core i5,,256,Intel,1,1,165.6321180513006
Lenovo,Notebook,8,Windows,3.0,Intel Core i5,1000,,AMD,0,0,106.11306214269258
HP,Notebook,8,Windows,1.49,Intel Core i7,,256,Intel,0,0,165.6321180513006
Mediacom,Notebook,4,Windows,1.4,Other Intel Processor,32,,Intel,0,1,161.72539083525606
HP,Ultrabook,8,Windows,1.54,Intel Core i7,,256,Intel,0,0,209.8006828649808
Asus,Notebook,4,Windows,1.5,Other Intel Processor,,,Intel,0,0,111.93520355955211
Dell,Notebook,8,Windows,2.36,Intel Core i5,2000,,Intel,1,0,100.45466986113651
HP,Notebook,8,Windows,2.04,Intel Core i7,,256,Intel,0,0,141.21199808219862
HP,Notebook,8,Windows,1.43,Intel Core i7,,256,Intel,0,0,157.3505121487356
Acer,Gaming,8,Windows,2.7,Intel Core i7,1000,128,Nvidia,0,1,141.21199808219862
HP,Netbook,8,Windows,1.26,Intel Core i5,,256,Intel,0,0,176.23257360658386
Asus,Notebook,4,Windows,2.37,Intel Core i7,,256,Intel,0,0,100.45466986113651
Lenovo,2 in 1 Convertible,16,Windows,2.0,Intel Core i7,,512,Nvidia,1,1,282.42399616439724
Acer,Notebook,4,Windows,2.1,Intel Core i3,1000,,Intel,0,0,100.45466986113651
Acer,Ultrabook,8,Windows,1.6,Intel Core i5,,256,Intel,0,1,157.3505121487356
Apple,Ultrabook,8,Mac,0.92,Other Intel Processor,,,Intel,0,1,226.41554716935852
Asus,Gaming,8,Windows,3.52,Intel Core i7,1000,128,Nvidia,0,0,127.33567457123111
MSI,Gaming,16,Windows,2.43,Intel Core i7,1000,256,Nvidia,0,1,127.33567457123111
Asus,Gaming,8,Windows,2.3,Intel Core i5,1000,128,Nvidia,0,1,141.21199808219862
HP,Notebook,4,Windows,1.86,Intel Core i3,0,,Intel,0,0,141.21199808219862
Lenovo,Notebook,6,Windows,2.4,AMD,1000,,AMD,0,0,141.21199808219862
Lenovo,Notebook,4,Windows,1.7,Intel Core i5,,,Intel,0,0,111.93520355955211
Lenovo,Notebook,8,Other,2.2,Intel Core i5,,256,Nvidia,0,0,141.21199808219862
HP,Notebook,8,Windows,1.96,Intel Core i7,,256,Intel,0,0,141.21199808219862
HP,Notebook,6,Windows,2.71,AMD,2000,,AMD,0,1,127.33567457123111
Dell,Gaming,8,Windows,2.62,Intel Core i7,1000,,Nvidia,0,0,141.21199808219862
Acer,Notebook,4,Other,2.1,Other Intel Processor,1000,,Intel,0,0,100.45466986113651
Asus,Gaming,16,Windows,2.2,Intel Core i7,1000,128,Nvidia,0,1,141.21199808219862
Asus,Gaming,16,Windows,2.9,Intel Core i7,1000,256,Nvidia,0,0,127.33567457123111
MSI,Gaming,8,Windows,2.7,Intel Core i7,1000,128,Nvidia,0,0,127.33567457123111
Dell,Notebook,4,Other,2.2,Intel Core i3,,256,AMD,0,0,141.21199808219862
Dell,2 in 1 Convertible,8,Windows,1.24,Intel Core i5,,256,Intel,1,0,276.053530085501
Asus,2 in 1 Convertible,4,Windows,1.5,Other Intel Processor,,,Intel,1,0,135.0942111925629
Lenovo,Gaming,8,Other,2.4,Intel Core i7,1000,256,Nvidia,0,1,141.21199808219862
Asus,Gaming,16,Windows,2.9,Intel Core i7,1000,256,Nvidia,0,0,127.33567457123111
Lenovo,Notebook,4,Windows,2.1,Intel Core i5,10001000,,Intel,0,0,141.21199808219862
Samsung,Ultrabook,16,Windows,0.81,Intel Core i7,,256,Intel,0,0,165.6321180513006
HP,Notebook,8,Windows,1.84,Intel Core i5,0,256,Intel,0,0,141.21199808219862
Dell,Gaming,16,Windows,4.36,Intel Core i7,1000,512,Nvidia,0,0,169.78089942830815
MSI,Gaming,8,Windows,2.2,Intel Core i7,1000,128,Nvidia,0,0,141.21199808219862
Dell,Notebook,2,Windows,2.2,Other Intel Processor,0,,Intel,0,0,100.45466986113651
HP,Notebook,2,Windows,1.44,Other Intel Processor,,,Intel,0,0,111.93520355955211
Dell,Notebook,8,Windows,2.2,Intel Core i5,1000,,AMD,0,0,141.21199808219862
Toshiba,Ultrabook,32,Windows,1.05,Intel Core i7,,512,Intel,1,0,165.6321180513006
Dell,Gaming,32,Windows,4.42,Intel Core i7,1000,512,Nvidia,0,1,127.33567457123111
Dell,Notebook,4,Windows,2.06,Intel Core i3,0,,Intel,0,0,100.45466986113651
Lenovo,Notebook,8,Other,2.2,Intel Core i3,,256,Nvidia,0,0,100.45466986113651
Acer,Notebook,8,Other,2.5,Intel Core i7,,256,Nvidia,0,0,141.21199808219862
Asus,Notebook,4,Windows,2.8,Other Intel Processor,1000,,Nvidia,0,0,90.58340172449303
Dell,Gaming,16,Windows,4.42,Intel Core i7,1000,256,Nvidia,0,1,127.33567457123111
HP,Notebook,4,Other,1.86,Other Intel Processor,,128,Intel,0,0,100.45466986113651
Razer,Gaming,16,Windows,1.95,Intel Core i7,,256,Nvidia,0,0,157.3505121487356
HP,Ultrabook,16,Windows,1.16,Other Intel Processor,,512,Intel,1,1,276.053530085501
Dell,Notebook,4,Windows,2.2,Intel Core i5,1000,,AMD,0,0,141.21199808219862
HP,Netbook,2,Windows,1.17,Other Intel Processor,,,Intel,0,0,135.0942111925629
Lenovo,Notebook,8,Windows,1.7,Intel Core i5,,1,Intel,0,0,157.3505121487356
Dell,Netbook,4,Windows,1.63,Other Intel Processor,,128,Intel,0,0,135.0942111925629
Dell,Notebook,4,Other,2.18,Intel Core i3,1000,,AMD,0,0,100.45466986113651
Lenovo,Ultrabook,8,Windows,1.36,Intel Core i5,,256,Intel,0,1,176.23257360658386
Apple,Ultrabook,8,Mac,0.92,Other Intel Processor,,,Intel,0,1,226.41554716935852
Dell,Notebook,8,Windows,2.09,Intel Core i5,0,,Intel,0,0,141.21199808219862
Lenovo,Notebook,8,Windows,1.87,Intel Core i7,,256,Nvidia,0,1,157.3505121487356
Dell,Gaming,16,Windows,2.72,Intel Core i7,1000,128,Nvidia,1,1,282.42399616439724
Google,Ultrabook,8,Other,1.1,Intel Core i5,,256,Intel,1,0,234.50740003017813
Acer,Notebook,8,Windows,1.56,Intel Core i5,,256,Intel,0,1,157.3505121487356
Lenovo,Notebook,4,Windows,2.1,Other Intel Processor,0,,Intel,0,0,100.45466986113651
Lenovo,Gaming,8,Other,2.4,Intel Core i5,,256,Nvidia,0,1,141.21199808219862
Toshiba,Ultrabook,16,Windows,1.2,Intel Core i7,,512,Intel,0,0,165.6321180513006
HP,Ultrabook,4,Windows,1.26,Intel Core i5,0,,Intel,0,0,176.23257360658386
Asus,Notebook,4,Windows,2.2,Other Intel Processor,0,,Intel,0,0,100.45466986113651
HP,Notebook,8,Windows,1.84,Intel Core i5,,256,Intel,0,0,141.21199808219862
Lenovo,Notebook,16,Windows,1.1,Intel Core i7,,256,Intel,0,1,209.8006828649808
Acer,Netbook,4,Windows,1.4,Other Intel Processor,,128,Intel,0,0,135.0942111925629
Microsoft,Ultrabook,8,Windows,1.252,Intel Core i7,,256,Intel,1,0,200.84255993695703
Toshiba,Notebook,8,Windows,2.0,Intel Core i5,0,,Intel,0,1,141.21199808219862
MSI,Gaming,16,Windows,1.6,Intel Core i7,1000,256,Nvidia,0,1,157.3505121487356
HP,Ultrabook,16,Windows,1.3,Intel Core i7,,512,Intel,0,1,331.2642361026012
Dell,Notebook,16,Windows,1.93,Intel Core i5,,512,Intel,0,0,141.21199808219862
Dell,Gaming,16,Windows,4.42,Intel Core i7,1000,256,Nvidia,0,1,169.78089942830815
Acer,Notebook,4,Windows,2.2,Intel Core i5,,256,Intel,0,1,141.21199808219862
Lenovo,Notebook,4,Windows,2.2,Other Intel Processor,0,,Intel,0,0,100.45466986113651
Asus,Notebook,8,Windows,1.99,Intel Core i5,1000,,Nvidia,0,0,141.21199808219862
Dell,Notebook,4,Windows,2.3,Intel Core i5,0,,AMD,0,0,141.21199808219862
Lenovo,Gaming,8,Windows,2.5,Intel Core i7,1000,128,Nvidia,0,1,141.21199808219862
Dell,Ultrabook,8,Windows,1.6,Intel Core i5,,256,Intel,0,0,157.3505121487356
Lenovo,Notebook,4,Windows,2.1,Intel Core i3,0,,Intel,0,0,100.45466986113651
Lenovo,2 in 1 Convertible,4,Windows,1.8,Intel Core i7,,128,Intel,1,1,157.3505121487356
MSI,Gaming,8,Windows,2.2,Intel Core i7,1000,128,Nvidia,0,0,141.21199808219862
Dell,Notebook,8,Windows,1.9,Intel Core i5,,128,Intel,0,0,141.21199808219862
Acer,Notebook,4,Windows,1.6,Other Intel Processor,,,Intel,0,0,111.93520355955211
Lenovo,Notebook,8,Windows,1.75,Intel Core i5,,256,Intel,0,1,157.3505121487356
Lenovo,2 in 1 Convertible,8,Windows,1.27,Intel Core i7,,256,Intel,1,1,209.8006828649808
Lenovo,Notebook,16,Windows,2.4,Intel Core i7,,512,Nvidia,0,1,254.67134914246222
HP,Notebook,4,Windows,1.54,Intel Core i5,0,,Intel,0,0,157.3505121487356
Apple,Ultrabook,8,Mac,0.92,Intel Core i5,,512,Intel,0,1,226.41554716935852
Acer,Notebook,8,Windows,2.2,AMD,,256,AMD,0,0,100.45466986113651
Lenovo,Ultrabook,8,Windows,0.99,Other Intel Processor,,512,Intel,1,1,234.9767648087785
Dell,Ultrabook,8,Windows,1.22,Intel Core i5,,128,Intel,1,1,165.6321180513006
Dell,Notebook,8,Windows,2.36,Intel Core i7,1000,128,AMD,0,0,141.21199808219862
HP,Notebook,8,Windows,1.16,Other Intel Processor,,256,Intel,1,0,276.053530085501
Lenovo,Notebook,4,Other,1.5,Other Intel Processor,,,Intel,0,0,111.93520355955211
Dell,Gaming,16,Windows,4.42,Intel Core i7,1000,256,Nvidia,0,1,282.42399616439724
Apple,Ultrabook,8,Mac,1.35,Intel Core i5,,,Intel,0,0,127.67794013309688
Dell,Gaming,16,Windows,2.62,Intel Core i7,,512,Nvidia,0,0,282.42399616439724
HP,Gaming,8,Windows,2.62,Intel Core i7,1000,,Nvidia,0,1,141.21199808219862
Lenovo,Notebook,8,Windows,1.95,Intel Core i5,,512,Intel,0,1,141.21199808219862
HP,Workstation,8,Windows,3.14,Intel Core i7,,256,Nvidia,0,0,141.21199808219862
Dell,Notebook,8,Other,2.2,Intel Core i7,1000,,AMD,0,0,141.21199808219862
Lenovo,2 in 1 Convertible,4,Windows,2.1,Intel Core i5,,256,Intel,1,1,141.21199808219862
Acer,Notebook,4,Other,2.4,Intel Core i5,0,,Intel,0,0,100.45466986113651
Asus,Notebook,12,Windows,2.06,Intel Core i7,1000,128,Intel,0,1,282.42399616439724
Dell,Notebook,8,Windows,2.8,Intel Core i5,1000,128,AMD,0,0,127.33567457123111
Dell,Notebook,8,Windows,2.3,Intel Core i3,1000,,Intel,1,0,100.45466986113651
Lenovo,Gaming,8,Windows,2.5,Intel Core i7,1000,128,Nvidia,0,1,141.21199808219862
Dell,Gaming,16,Windows,2.6,Intel Core i7,1000,128,Nvidia,0,0,141.21199808219862
Acer,Notebook,4,Windows,2.1,Intel Core i5,,256,Intel,0,0,100.45466986113651
Acer,Notebook,12,Windows,2.2,Intel Core i5,1000,,Nvidia,0,1,100.45466986113651
Asus,Notebook,8,Windows,2.0,Intel Core i7,1000,256,Intel,0,0,141.21199808219862
Lenovo,Notebook,16,Windows,2.5,Intel Core i7,,512,Nvidia,0,0,141.21199808219862
Toshiba,Notebook,8,Windows,1.2,Intel Core i5,,256,Intel,0,0,165.6321180513006
Acer,Notebook,4,Windows,2.23,Intel Core i5,0,,Intel,0,0,100.45466986113651
Razer,Gaming,16,Windows,1.95,Intel Core i7,,1000,Nvidia,0,0,157.3505121487356
MSI,Gaming,8,Windows,2.4,Intel Core i7,1000,128,Nvidia,0,0,141.21199808219862
Acer,Ultrabook,8,Windows,1.6,Intel Core i7,,256,Intel,0,1,157.3505121487356
Lenovo,Ultrabook,8,Windows,1.3,Intel Core i7,,256,Intel,1,1,176.23257360658386
Dell,Gaming,32,Windows,4.42,Intel Core i7,1000,256,Nvidia,0,0,127.33567457123111
HP,Notebook,8,Windows,1.91,Intel Core i5,,128,Intel,0,0,100.45466986113651
Asus,Notebook,2,Windows,1.65,AMD,,,AMD,0,0,111.93520355955211
MSI,Gaming,16,Windows,1.8,Intel Core i7,2000,256,Nvidia,0,0,141.21199808219862
HP,Notebook,4,Windows,2.1,Intel Core i3,1000,,Intel,0,0,141.21199808219862
Lenovo,Notebook,4,Windows,2.1,Intel Core i3,,128,Intel,0,0,100.45466986113651
Dell,Ultrabook,8,Windows,1.41,Intel Core i5,,256,Intel,0,0,165.6321180513006
Samsung,Ultrabook,8,Windows,1.17,Intel Core i7,,256,Intel,0,0,146.86047800548656
Dell,Notebook,8,Windows,1.36,Intel Core i5,,256,Intel,0,0,157.3505121487356
Acer,Notebook,8,Windows,2.2,Intel Core i7,,256,Nvidia,0,1,141.21199808219862
Dell,Ultrabook,8,Windows,1.6,Intel Core i7,,256,Intel,0,0,176.23257360658386
Dell,Ultrabook,8,Windows,1.36,Intel Core i5,,256,Intel,0,0,157.3505121487356
Toshiba,Notebook,4,Windows,1.75,Intel Core i5,,128,Intel,0,1,111.93520355955211
Lenovo,2 in 1 Convertible,4,Windows,0.69,Other Intel Processor,,,Intel,1,1,224.17380907857276
Acer,2 in 1 Convertible,8,Windows,1.2,Intel Core i7,,256,Intel,1,1,157.3505121487356
Acer,Gaming,16,Windows,2.5,Intel Core i5,,256,Nvidia,0,0,141.21199808219862
HP,Netbook,8,Windows,1.26,Intel Core i5,,256,Intel,0,0,125.36742798669837
Acer,Notebook,4,Windows,2.1,AMD,,256,AMD,0,0,100.45466986113651
MSI,Gaming,16,Windows,2.8,Intel Core i7,1000,256,Nvidia,0,0,127.33567457123111
Acer,Gaming,16,Windows,4.2,Intel Core i7,1000,128,Nvidia,0,1,127.33567457123111
Lenovo,Ultrabook,16,Windows,1.1,Intel Core i7,,512,Intel,0,1,209.8006828649808
HP,Notebook,4,Windows,2.31,Intel Core i5,0,,Intel,0,0,100.45466986113651
Lenovo,Notebook,4,Other,1.9,Intel Core i5,1000,,Intel,0,0,100.45466986113651
Lenovo,Ultrabook,12,Windows,1.4,Intel Core i7,,256,Intel,0,1,157.3505121487356
Lenovo,Notebook,6,Windows,2.4,Intel Core i5,1000,,Intel,0,0,141.21199808219862
Lenovo,Workstation,16,Windows,2.3,Intel Core i7,,512,Nvidia,0,1,282.42399616439724
HP,2 in 1 Convertible,4,Windows,1.63,Intel Core i3,,128,Nvidia,1,1,157.3505121487356
HP,Notebook,4,Windows,1.86,Intel Core i3,0,,Intel,0,0,100.45466986113651
Asus,Gaming,16,Windows,4.3,Intel Core i7,1000,128,Nvidia,0,1,127.33567457123111
Acer,Notebook,4,Windows,2.2,Intel Core i3,0,,Nvidia,0,0,100.45466986113651
Asus,Ultrabook,16,Windows,1.63,Intel Core i7,,512,Nvidia,0,0,141.21199808219862
Acer,Notebook,8,Windows,2.2,AMD,1000,,AMD,0,0,100.45466986113651
Lenovo,Notebook,8,Other,2.2,Intel Core i3,2000,,Nvidia,0,0,100.45466986113651
HP,Notebook,4,Windows,1.86,Intel Core i5,0,,Intel,0,0,100.45466986113651
